Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Compactness,ShapeFactor1,ShapeFactor3,Class
737.815,247.6331774,209.1588573,1.18394784,227.4936654,0.918671996,0.006092287,0.843958236,SEKER
634.686,227.9803771,165.8994671,1.374208013,194.0320079,0.851090828,0.007710115,0.724355598,DERMASON
767.554,279.2703195,185.8498523,1.502666351,227.5356376,0.814750518,0.006868091,0.663818407,SIRA
673.72,249.5018232,166.9111706,1.494818006,203.734163,0.816563824,0.00765343,0.666776479,DERMASON
993.616,373.6598729,229.8306467,1.625805254,291.4190756,0.779904659,0.005602097,0.608251276,CALI
648.77,235.840739,168.7334929,1.397711473,199.0366177,0.843945022,0.007579891,0.712243201,DERMASON
1093.333,431.3139198,236.3027089,1.825260158,317.8566204,0.736949599,0.00543552,0.543094712,CALI
844.228,316.1689438,207.5508659,1.523332329,255.547366,0.808262073,0.006164339,0.653287579,SIRA
860.826,334.6706657,193.70085,1.727770764,253.4888165,0.757427652,0.006631475,0.573696648,SIRA
820.129,283.1273358,212.9647399,1.329456397,245.247962,0.866210821,0.005993508,0.750321186,SEKER
764.602,282.482488,189.163234,1.493326594,230.4574606,0.815829194,0.006772049,0.665577274,SIRA
1121.92,421.6688171,258.0643879,1.633967478,329.0613679,0.780378711,0.004958243,0.608990932,CALI
671.293,236.6108792,187.4231531,1.262442101,210.4782571,0.889554436,0.006800336,0.791307094,SEKER
635.026,237.5167249,159.0045122,1.493773488,193.9204217,0.816449544,0.008041873,0.666589858,DERMASON
1053.122,411.5200264,227.0045175,1.812827476,303.8086257,0.738259638,0.005676765,0.545027293,CALI
788.215,294.72321,187.6463242,1.570631406,234.3934435,0.795300253,0.006830202,0.632502493,SIRA
1118.823,441.6257063,240.6262772,1.835317869,324.3025329,0.734337989,0.005346429,0.539252282,CALI
633.554,236.4779965,160.3994674,1.474306619,194.5038987,0.822503157,0.007958738,0.676511443,DERMASON
701.991,234.7831509,205.8916005,1.140324085,219.7241385,0.93585991,0.006191865,0.875833772,SEKER
1223.39,484.269337,266.4382995,1.817566535,358.1159772,0.739497527,0.004807837,0.546856593,CALI
711.888,229.3815744,207.1091018,1.107539806,217.9291359,0.950072544,0.006149475,0.902637838,SEKER
1117.68,437.5317131,252.7078941,1.73137335,331.5227153,0.757711282,0.005068659,0.574126387,CALI
845.203,349.1877688,171.1671257,2.040039916,244.0457461,0.698895459,0.007464946,0.488454863,HOROZ
1130.491,441.8439031,250.8260603,1.76155501,330.5226561,0.748052997,0.005149636,0.559583287,CALI
1134.894,375.2265882,249.668715,1.502897903,305.3198868,0.813694702,0.005124996,0.662099068,BARBUNYA
1440.778,524.9804748,351.9433714,1.491661777,428.870188,0.816925978,0.003634139,0.667368054,BOMBAY
805.943,327.9802769,167.2015406,1.961586453,232.3173499,0.708327196,0.007737391,0.501727417,HOROZ
743.837,247.739465,215.6885957,1.148597886,231.014795,0.932490893,0.00591052,0.869539266,SEKER
1094.611,368.2968728,266.4882629,1.382037876,312.8033129,0.849323836,0.004792537,0.721350979,BARBUNYA
1082.571,366.4219104,251.0428058,1.459599327,302.8999313,0.82664252,0.005085026,0.683337855,BARBUNYA
821.862,305.7755909,195.983127,1.560213859,243.9257206,0.797727902,0.006543314,0.636369806,SIRA
686.408,234.6158228,192.04541,1.221668473,212.0152091,0.903669695,0.006645588,0.816618918,SEKER
820.238,305.0065164,197.481314,1.54448292,244.4289107,0.801389143,0.006500011,0.642224558,SIRA
693.537,237.4905508,186.9933377,1.270048194,210.4782571,0.886259501,0.006825618,0.785455903,SEKER
684.885,260.5239577,165.0223139,1.578719578,206.9614735,0.794404765,0.007744239,0.631078931,DERMASON
889.65,350.4872119,186.1809804,1.882508145,254.8089036,0.727013411,0.006873107,0.5285485,HOROZ
1143.707,461.7478661,241.7607518,1.909937253,333.156696,0.721512151,0.005296853,0.520579784,CALI
861.798,333.0331134,199.1773475,1.672043119,257.1491702,0.772142949,0.006412499,0.596204733,SIRA
995.284,375.0609853,241.0058327,1.556231984,299.8729999,0.799531307,0.005310523,0.639250312,CALI
869.599,361.5044786,175.0048198,2.065682985,250.9622827,0.694216248,0.007308141,0.481936199,HOROZ
1076.791,409.9731483,254.2799783,1.612290323,321.7087963,0.784706993,0.005043589,0.615765064,CALI
1152.216,445.9285908,256.8470289,1.7361641,337.2589235,0.75630702,0.004991701,0.572000308,CALI
1162.038,415.4142707,235.1720675,1.766426919,311.7432084,0.750439333,0.005442489,0.563159193,BARBUNYA
1124.781,410.3366507,238.4400651,1.720921568,312.188075,0.760809629,0.005360654,0.578831292,BARBUNYA
1130.424,371.8093491,236.308153,1.573408892,295.8097154,0.795595151,0.005410103,0.632971645,BARBUNYA
844.578,316.4861667,206.3486524,1.533744771,255.253235,0.806522565,0.006184753,0.650478648,SIRA
743.961,257.4361065,197.9190711,1.300713999,225.3879131,0.875510107,0.006452356,0.766517947,SEKER
1134.821,403.7899116,241.4418177,1.672410834,311.7003207,0.77193687,0.00529165,0.595886532,BARBUNYA
1046.325,404.9604556,235.0267012,1.723040206,308.3697381,0.761481112,0.005422246,0.579853484,BARBUNYA
1607.597,607.9823028,375.2245473,1.620315907,475.6770677,0.782386371,0.003421186,0.612128434,BOMBAY
651.095,242.0169519,162.9802464,1.484946533,197.4760258,0.815959478,0.00790182,0.66578987,DERMASON
790.381,299.8963375,188.1332176,1.594063724,236.7929962,0.789582821,0.006809945,0.623441032,SIRA
732.799,269.9425883,181.7355993,1.485358891,221.1047389,0.819080606,0.007030487,0.67089304,SIRA
1103.241,396.1407983,223.2682399,1.774281906,296.6414189,0.748828245,0.005731867,0.560743741,BARBUNYA
689.281,259.2898003,169.6710244,1.5281914,209.5172541,0.808042792,0.00752066,0.652933154,DERMASON
1157.698,452.0659318,253.8619299,1.780755122,337.2740242,0.746072642,0.005059949,0.556624387,CALI
984.867,413.149554,186.3514503,2.217045015,276.8142017,0.670009683,0.006865002,0.448912975,HOROZ
738.976,257.1531925,205.2238431,1.253037604,229.5606924,0.892700146,0.006213081,0.79691355,SEKER
596.962,216.9663513,154.2756388,1.406355228,182.7416941,0.842258226,0.008272318,0.709398919,DERMASON
748.578,299.0563374,160.7345419,1.860560486,218.3056485,0.729981683,0.00798975,0.532873257,HOROZ
1473.74,550.8549182,366.741733,1.502024091,447.0631994,0.811580662,0.003509211,0.658663172,BOMBAY
725.097,276.5671888,174.2024924,1.587619011,219.3326463,0.79305375,0.007319884,0.628934251,DERMASON
908.476,366.5447142,181.1892679,2.022993517,257.0699362,0.701333088,0.00706211,0.4918681,HOROZ
868.816,327.2365278,208.6604222,1.568273103,260.6140638,0.796408841,0.006134458,0.634267042,SIRA
744.67,285.5908605,175.0477875,1.631502258,223.4504168,0.782414452,0.007282694,0.612172375,SIRA
643.875,228.7239641,171.6812907,1.332259113,197.9782972,0.865577413,0.007429962,0.749224258,DERMASON
1097.739,428.14004,243.8713866,1.755597678,322.3572121,0.752924702,0.005245914,0.566895607,CALI
887.573,366.9005057,172.5478749,2.12636931,248.2459812,0.676602996,0.007580432,0.457791614,HOROZ
815.81,306.6800226,195.4145372,1.569381823,244.3611838,0.796795245,0.006539299,0.634882663,SIRA
784.336,291.530194,190.8809411,1.527288122,235.0633458,0.806308748,0.00671775,0.650133797,SIRA
798.73,300.2030388,198.884438,1.509434533,244.0587888,0.812979075,0.006417063,0.660934976,SIRA
1093.025,382.3034483,243.989139,1.566887157,305.0048755,0.79780833,0.005232446,0.636498131,BARBUNYA
845.75,329.7456358,186.2771803,1.770188035,244.996038,0.74298493,0.006994732,0.552026606,HOROZ
1410.901,501.721529,354.9685707,1.413425217,421.4809616,0.840069515,0.003595977,0.70571679,BOMBAY
690.578,256.3516827,168.1214356,1.5248007,207.4346413,0.809179948,0.007585491,0.654772188,DERMASON
731.336,253.31928,206.6018061,1.22612326,228.5852236,0.90236015,0.006172798,0.814253841,SEKER
681.995,250.9960881,176.1933881,1.424548848,210.1664889,0.837329739,0.007235193,0.701121092,DERMASON
1088.885,426.7867861,237.6889709,1.79556832,316.7651951,0.742209472,0.005415595,0.5508749,CALI
1068.229,407.1841243,242.1032751,1.681861281,312.6200905,0.767761,0.005304778,0.589456953,CALI
708.588,264.8028666,168.2092989,1.574246301,210.3209173,0.794254685,0.007621981,0.630840504,DERMASON
724.312,264.859556,185.2605376,1.42965987,221.1277718,0.834886893,0.006896666,0.697036124,SIRA
786.695,288.0018239,196.3956522,1.466436862,237.4427237,0.824448681,0.006504106,0.679715627,SIRA
832.12,332.0685295,171.9583089,1.931099064,238.5928332,0.718504802,0.007427165,0.516249151,HOROZ
671.661,252.9314107,161.6650078,1.564540244,201.6675917,0.797321262,0.007918459,0.635721196,DERMASON
786.042,296.2760188,191.9347493,1.543628862,238.2136437,0.804026072,0.00664773,0.646457925,SIRA
711.171,244.2392537,202.8969925,1.203759852,222.3737337,0.910474997,0.006288667,0.828964719,SEKER
643.554,231.5483003,168.7153599,1.372419799,197.4050899,0.852543895,0.007565454,0.726831094,DERMASON
1170.688,412.4733267,260.4731463,1.583554131,327.0450855,0.792887841,0.004910104,0.628671129,BARBUNYA
1167.001,410.0627937,266.3503482,1.539561696,330.0600683,0.804901282,0.004792637,0.647866074,BARBUNYA
588.474,217.5970715,148.3688069,1.466595816,179.4974281,0.82490737,0.008598975,0.68047217,DERMASON
534.918,191.2029134,143.0215569,1.336881778,165.0869239,0.863412178,0.008932629,0.74548059,DERMASON
674.271,231.5136009,188.035623,1.231222027,208.524348,0.900700206,0.006779116,0.811260861,SEKER
685.989,233.4929687,196.2922116,1.189517235,214.0116186,0.916565581,0.006490964,0.840092465,SEKER
915.524,371.294459,187.5156135,1.98007223,263.130183,0.708683301,0.006827902,0.502232022,HOROZ
673.468,230.2302104,194.6424568,1.182836542,211.5883949,0.919029673,0.0065477,0.844615539,SEKER
750.694,256.7552351,214.505591,1.196962904,234.5183476,0.913392662,0.005943959,0.834286155,SEKER
952.938,352.9881785,225.4791303,1.565502661,281.1453555,0.796472439,0.005686021,0.634368346,CALI
968.988,347.9202426,204.4911912,1.701394767,266.4814987,0.765926974,0.006238148,0.58664413,BARBUNYA
781.93,290.8127545,185.6955519,1.566072808,232.1665843,0.798337008,0.006869484,0.637341979,SIRA
664.437,242.4343542,169.9603597,1.426417046,202.8667587,0.836790476,0.007500367,0.700218301,DERMASON
864.497,335.7478759,195.0340972,1.721482965,255.3105922,0.760423551,0.006558216,0.578243978,SIRA
1100.848,434.8319301,235.2069191,1.848720828,317.3073644,0.729724159,0.005498842,0.532497348,CALI
728.792,261.8106675,182.7033872,1.432982013,218.4543233,0.834398099,0.006985157,0.696220188,SIRA
627.648,226.6588642,165.2559044,1.37156288,193.3220121,0.85292059,0.00772183,0.727473532,DERMASON
696.83,242.2198163,194.4135448,1.245899902,216.9072328,0.895497471,0.006554985,0.80191572,SEKER
954.593,374.6475276,203.1995126,1.843742255,270.5852302,0.722239466,0.006515156,0.521629846,HOROZ
1067.775,425.3361911,223.1012909,1.906471224,307.2466864,0.722361964,0.005736778,0.521806807,CALI
782.027,301.8236234,182.6130415,1.652804317,234.0618532,0.775492159,0.007014586,0.601388088,SIRA
1129.358,427.2790652,263.0184459,1.624521291,333.9964213,0.781682157,0.004876835,0.611026995,CALI
801.999,299.4319868,198.8750105,1.505629018,243.4528718,0.813048981,0.006432481,0.661048646,SIRA
763.718,281.1913676,190.1086812,1.479108507,230.0095135,0.817982129,0.006767379,0.669094763,SIRA
634.05,229.5178643,167.224514,1.372513269,195.5549788,0.852025089,0.00764168,0.725946752,DERMASON
1070.054,361.963668,243.2780493,1.487859957,295.2776618,0.815766023,0.005285839,0.665474204,BARBUNYA
802.209,302.6703418,187.9804312,1.610116223,238.2751026,0.787242983,0.0067877,0.619751514,SIRA
1022.439,391.4634428,240.1046704,1.630386623,305.5054035,0.780418732,0.005340274,0.609053397,CALI
697.445,257.8048744,174.3460084,1.478696741,211.8560058,0.821768814,0.007313406,0.675303983,DERMASON
694.399,257.6113301,170.6910637,1.509225641,209.4899058,0.813201445,0.007473927,0.66129659,DERMASON
667.638,227.0632245,194.4152197,1.167929264,209.9967896,0.924838401,0.006555889,0.855326068,SEKER
661.403,223.9809149,194.474673,1.1517228,208.6464313,0.931536651,0.006550873,0.867760531,SEKER
681.596,245.146993,177.5113487,1.381021522,208.3746985,0.849998998,0.00718864,0.722498297,DERMASON
716.007,250.1746618,192.7040335,1.298232618,219.3152304,0.876648453,0.006622407,0.768512511,SEKER
720.715,277.709633,172.6818721,1.608215324,218.7513698,0.787698171,0.007389235,0.620468408,DERMASON
654.544,239.6793961,168.3886875,1.42336994,200.6929489,0.83733918,0.007576639,0.701136902,DERMASON
879.784,335.5539974,202.1044661,1.660299764,259.7968981,0.774232762,0.006330013,0.599436369,SIRA
1869.885,695.1376297,432.5894199,1.606922402,546.883372,0.786726756,0.002959317,0.618938988,BOMBAY
879.075,363.3302434,167.7152452,2.16635192,245.8520443,0.676662757,0.007653569,0.457872487,HOROZ
882.155,334.7131265,195.8523382,1.709007559,251.9850315,0.752838809,0.006711713,0.566766272,HOROZ
745.166,274.9432,183.3716302,1.499376974,224.3403948,0.815951785,0.006955657,0.665777315,SIRA
668.601,225.0172378,188.8365103,1.191598158,205.9686102,0.915345918,0.006753421,0.83785815,SEKER
825.922,316.6612869,180.1679484,1.757589459,237.7347895,0.750754195,0.007133778,0.563631861,HOROZ
1005.087,408.4304507,199.6062077,2.046181106,284.8280254,0.69737216,0.00641007,0.486327929,HOROZ
740.389,250.3152918,210.0477636,1.191706531,229.0943196,0.915223029,0.006072519,0.837633193,SEKER
870.465,354.044197,175.2687838,2.020007154,248.1972515,0.701034655,0.007317684,0.491449588,HOROZ
835.521,277.7966904,241.9587178,1.148116063,259.1270612,0.932793911,0.005267586,0.87010448,SEKER
948.654,381.6030998,181.2717506,2.105143789,262.4251903,0.687691453,0.007055227,0.472919535,HOROZ
644.718,239.4433802,159.3144358,1.502960978,195.0007667,0.814391972,0.008017525,0.663234285,DERMASON
921.621,365.1282657,203.3337489,1.795709112,270.575819,0.741043202,0.006350057,0.549145027,HOROZ
740.165,275.8259887,181.0642004,1.523360156,222.9227208,0.808200568,0.007067025,0.653188158,SIRA
989.284,402.3994329,192.5597288,2.089738262,277.9342425,0.690692431,0.006632593,0.477056034,HOROZ
710.41,246.905723,196.8346306,1.254381519,220.314407,0.892301743,0.006476725,0.796202401,SEKER
600.507,224.4821311,145.969269,1.537872544,179.3945449,0.79914844,0.008881236,0.638638229,DERMASON
906.358,316.9151109,209.6040912,1.511970063,257.5672208,0.812732533,0.006082357,0.66053417,BARBUNYA
710.496,283.0203847,149.6237186,1.891547593,204.9988888,0.724325525,0.008574816,0.524647467,HOROZ
920.997,377.6686082,174.0832915,2.169470745,255.6943046,0.677033513,0.007354936,0.458374378,HOROZ
786.675,291.921597,194.7910702,1.498639525,237.3837311,0.813176324,0.006595906,0.661255733,SIRA
654.454,223.8758675,186.1499298,1.20266426,204.0619987,0.911496183,0.00684531,0.830825292,SEKER
1162.919,453.4168019,252.5221424,1.79555265,336.359212,0.741832262,0.005102712,0.550315106,CALI
822.101,311.8163549,194.1816987,1.605796823,245.5540778,0.787495825,0.006584377,0.620149675,SIRA
826.338,338.9045386,165.7581755,2.044572086,236.2708501,0.697160478,0.007729781,0.486032732,HOROZ
749.427,280.6452707,185.4397142,1.513404353,227.9772757,0.812332504,0.00687519,0.659884098,SIRA
807.608,282.3025285,212.3613284,1.329349984,244.1396379,0.864815626,0.00603043,0.747906067,SIRA
1093.724,419.0273771,253.5004339,1.652965128,324.7497983,0.775008546,0.005058884,0.600638246,CALI
765.401,275.0257092,206.0544958,1.334723167,237.8097577,0.864681918,0.006191902,0.747674819,SEKER
686.971,230.1693895,197.1409408,1.167537238,212.9290655,0.925097234,0.006463798,0.855804892,SEKER
741.094,249.391578,215.7686594,1.155828556,231.8482847,0.92965563,0.005907233,0.864259591,SEKER
861.054,343.0666475,182.6998015,1.877761468,248.8606934,0.725400429,0.007053034,0.526205783,HOROZ
1047.464,344.7302088,253.3359902,1.360762869,294.5437083,0.854418037,0.005059295,0.730030182,BARBUNYA
989.45,380.7966196,228.2109532,1.668616752,293.9898753,0.772039089,0.005609685,0.596044355,CALI
769.884,288.7779838,187.1060851,1.543391727,231.8510305,0.802869483,0.006840001,0.644599406,SIRA
812.918,307.9433601,191.864326,1.605005821,242.0471946,0.786012059,0.006692384,0.617814957,SIRA
659.67,246.5916034,165.2609695,1.492134556,201.4686165,0.817013288,0.007735236,0.667510712,DERMASON
689.826,246.7025111,187.537229,1.31548553,214.9851052,0.871434605,0.006796212,0.75939827,DERMASON
1010.003,378.8942069,244.5432033,1.549395778,303.6807756,0.801492264,0.005231106,0.642389849,CALI
602.741,219.7191521,154.1126756,1.42570461,183.7110792,0.836117732,0.008289099,0.699092862,DERMASON
1014.54,393.7455185,223.5987805,1.760946628,295.3488013,0.750100731,0.005747187,0.562651107,CALI
682.381,257.4506933,168.1789897,1.530813651,207.624833,0.806464455,0.007604061,0.650384917,DERMASON
1131.829,380.0231477,264.8075786,1.435091661,316.0891968,0.831763009,0.004842848,0.691829703,BARBUNYA
1079.405,362.8565825,248.4165449,1.460678002,299.0438976,0.824137998,0.005166248,0.67920344,BARBUNYA
685.681,236.9992929,194.9151565,1.215910025,214.6472599,0.905687343,0.006549475,0.820269563,SEKER
737.909,267.5225426,196.8106349,1.359289058,229.2082243,0.856780973,0.006483509,0.734073635,SEKER
967.954,348.5079955,224.2208282,1.554306968,279.2527572,0.801280776,0.005690205,0.642050882,BARBUNYA
1660.027,633.3096037,374.2694279,1.692122189,486.6481019,0.768420531,0.003404835,0.590470112,BOMBAY
719.536,269.9203426,179.066724,1.507372987,219.5763235,0.813485643,0.007128115,0.661758891,DERMASON
853.375,345.5426622,176.6475883,1.956113103,246.1858557,0.712461536,0.007259147,0.50760144,HOROZ
771.903,296.3020925,178.9515827,1.655766817,229.3331766,0.77398433,0.007173169,0.599051743,SIRA
707.053,243.0580212,198.4945625,1.224507201,219.5705248,0.903366709,0.006419068,0.816071412,SEKER
692.918,254.009914,180.8653911,1.404414147,214.1157077,0.842942326,0.007054459,0.710551765,DERMASON
644.43,253.4954541,146.2546309,1.733247368,192.3812025,0.758913816,0.008720774,0.575950181,DERMASON
646.415,236.6383152,164.5918609,1.437727928,197.0403345,0.832664543,0.007760414,0.693330241,DERMASON
711.112,249.6546704,196.6274016,1.269684023,221.4356071,0.886967613,0.006482685,0.786711547,SEKER
587.728,221.2922092,145.4352474,1.521585813,179.1814956,0.809705395,0.008775865,0.655622826,DERMASON
803.555,302.5886455,191.5670753,1.57954411,240.2149374,0.79386633,0.006676713,0.63022375,SIRA
793.896,300.179289,191.9035959,1.564219199,239.7108689,0.798558987,0.006651436,0.637696455,SIRA
1034.342,409.8222248,229.5187696,1.785571723,305.3490767,0.745076909,0.005596447,0.555139601,CALI
750.734,253.1718813,215.8321307,1.17300367,233.68076,0.923012298,0.005903094,0.851951703,SEKER
713.544,245.0519162,196.5277781,1.246907275,219.3558653,0.89514038,0.006484399,0.801276299,SEKER
734.011,279.7272357,168.1572201,1.663486323,216.7251873,0.774773278,0.007582739,0.600273632,DERMASON
1014.682,347.6635953,255.7337162,1.359475006,297.5264347,0.855788293,0.005000555,0.732373602,BARBUNYA
600.178,218.0748991,153.3052494,1.42248814,182.591833,0.837289545,0.008328238,0.701053782,DERMASON
638.327,230.3926265,167.3832636,1.376437653,195.8835034,0.850216026,0.007645096,0.722867292,DERMASON
