Perimeter,MajorAxisLength,MinorAxisLength,roundness,Compactness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
939.385,386.7406464,182.4424636,0.785330363,0.685172816,0.007012777,0.469461787,0.995162812,HOROZ
667.619,252.5094773,164.7414971,0.91891814,0.80675106,0.007747353,0.650847273,0.997593852,DERMASON
1105.279,420.0168841,255.4732011,0.858600698,0.77615939,0.00503201,0.602423398,0.990428732,CALI
614.449,228.734106,154.8335586,0.923237262,0.821602411,0.008246236,0.675030522,0.997216007,DERMASON
700.485,233.0992014,203.3456973,0.952595276,0.933603332,0.006266781,0.871615182,0.999149751,SEKER
749.99,271.2358208,190.9960258,0.904892175,0.837253501,0.006696519,0.700993425,0.995489442,SIRA
669.355,247.7801408,165.0090037,0.898030404,0.814864999,0.007738776,0.664004967,0.997080405,DERMASON
740.232,275.719567,179.4099111,0.889162535,0.805825438,0.00711149,0.649354636,0.997936948,SIRA
1166.127,391.4223967,268.9452484,0.760708464,0.827102685,0.004754946,0.684098851,0.995636151,BARBUNYA
1023.746,404.0026819,223.4443692,0.836386467,0.737669107,0.005791655,0.544155711,0.983870694,CALI
1118.077,431.5356315,248.8398063,0.840122898,0.755921314,0.005163454,0.571417033,0.990945999,CALI
932.88,378.4835542,174.7860994,0.748987461,0.678994365,0.007296772,0.461033347,0.998326186,HOROZ
734.036,251.0502466,195.3891348,0.897263308,0.881590272,0.006525531,0.777201407,0.998605194,SEKER
707.965,272.4792931,163.7276213,0.876311115,0.774207851,0.007795814,0.599397797,0.997531674,HOROZ
782.358,280.7871163,202.7030257,0.914981281,0.848368595,0.006300337,0.719729272,0.996979232,SIRA
724.155,264.8154251,179.9112389,0.892321755,0.82224099,0.007111621,0.676080245,0.995137817,DERMASON
821.137,292.4250962,218.1569303,0.931874249,0.862838992,0.005848385,0.744491127,0.997941661,SIRA
749.929,291.1140433,176.604156,0.900570502,0.778154759,0.007222957,0.60552483,0.998146281,DERMASON
824.548,307.1882634,199.4703632,0.885845991,0.804156475,0.006409503,0.646667636,0.995880816,SIRA
788.823,306.4328456,182.5712495,0.883060552,0.769998041,0.007008024,0.592896984,0.99513538,SIRA
711.422,244.2470155,156.3264875,0.733988228,0.794314883,0.008262195,0.630936133,0.985784751,DERMASON
720.474,254.5505596,194.9621465,0.941698058,0.874279352,0.006543884,0.764364385,0.997985432,SEKER
888.1,346.0571882,194.580319,0.834500774,0.74623823,0.006607045,0.556871496,0.990384769,SIRA
544.406,197.9233017,143.9369164,0.942420897,0.849960135,0.008904634,0.722432231,0.993394718,DERMASON
807.757,302.383648,196.4632437,0.896016724,0.804879031,0.006499659,0.647830255,0.997098857,SIRA
821.543,313.7206419,197.823364,0.904812778,0.792896854,0.006455556,0.62868542,0.997008592,SIRA
963.96,387.7255981,191.9330088,0.788289775,0.702631494,0.006651666,0.493691017,0.997309665,HOROZ
1178.124,408.9285283,281.858841,0.817226484,0.829019865,0.004530361,0.687273937,0.997115856,BARBUNYA
929.814,345.440275,212.4109238,0.831523384,0.781286772,0.006038321,0.61040902,0.992697813,BARBUNYA
676.975,227.1516125,199.3230352,0.973677814,0.936083459,0.006396835,0.876252243,0.998590603,SEKER
595.703,221.920449,149.8891835,0.922269775,0.820562339,0.008520982,0.673322551,0.99689677,DERMASON
1664.133,643.8353874,368.5698852,0.838177431,0.753236398,0.003485561,0.567365072,0.991100265,BOMBAY
1052.401,376.4976777,243.9985594,0.816829847,0.804145946,0.005229715,0.646650703,0.997802973,BARBUNYA
749.143,291.1087898,169.354207,0.86419442,0.761491856,0.007542656,0.579869847,0.996758288,SIRA
1620.307,614.4028157,357.4440405,0.816562033,0.758558064,0.003601466,0.575410337,0.989060359,BOMBAY
1068.444,414.0120655,234.8487655,0.82867826,0.747793811,0.005499629,0.559195584,0.985799173,CALI
686.542,231.346432,201.7064969,0.976563987,0.933479499,0.006315936,0.871383975,0.999430245,SEKER
1065.064,379.3921123,250.7613451,0.824751578,0.811519786,0.005095932,0.658564363,0.996382136,BARBUNYA
691.479,232.0572892,198.6801502,0.950185125,0.924566219,0.006418579,0.854822694,0.99842806,SEKER
762.456,267.0217706,210.0972822,0.949320713,0.885573721,0.006080146,0.784240816,0.996725751,SEKER
733.624,274.2649468,175.4307589,0.879779214,0.798620036,0.007278794,0.637793961,0.997114348,DERMASON
1220.012,448.888428,273.8383004,0.812120763,0.779625664,0.004666588,0.607816176,0.996360433,BARBUNYA
1011.659,398.0521724,185.0249196,0.705553354,0.679530898,0.006927104,0.461762241,0.993409232,HOROZ
729.638,241.2845985,211.9747376,0.947815464,0.937108475,0.00600898,0.878172294,0.999597648,SEKER
783.069,289.7981464,192.3325836,0.894897104,0.813656516,0.006636396,0.662036926,0.99752767,SIRA
1134.327,444.2325693,247.3153768,0.833872494,0.742211749,0.005202883,0.550878281,0.989498013,CALI
901.06,374.2108249,172.7133563,0.777066281,0.675641821,0.007453508,0.456491871,0.989061895,HOROZ
838.788,321.5989933,195.9150595,0.8812075,0.779339606,0.006518414,0.607370222,0.997011932,SIRA
644.678,232.9486738,167.9214928,0.92742846,0.848345859,0.007594584,0.719690696,0.998389131,DERMASON
662.892,246.5555528,162.9998976,0.898182503,0.811073874,0.007850088,0.65784083,0.995057738,DERMASON
776.975,289.1370424,188.5637784,0.889277253,0.806625654,0.006768031,0.650644945,0.997675994,SIRA
1391.532,523.6290209,327.6755204,0.871246402,0.789569049,0.003900373,0.623419283,0.996230748,BOMBAY
588.53,220.7790614,145.4043446,0.910566708,0.809686194,0.008796679,0.655591733,0.995437432,DERMASON
820.597,311.415698,196.6804579,0.891709569,0.792047568,0.006517291,0.62733935,0.993303166,SIRA
688.36,247.1998151,161.6931375,0.828308873,0.806703179,0.0079147,0.650770019,0.994910674,DERMASON
739.449,254.7888488,209.2691484,0.961280491,0.905738859,0.006091492,0.820362881,0.998806158,SEKER
705.743,264.0358214,171.0983486,0.893494099,0.804228945,0.00745569,0.646784196,0.998105463,DERMASON
785.831,297.9539144,190.4558565,0.905385382,0.798816319,0.006696797,0.638107511,0.99827138,SIRA
956.294,398.8640606,178.0281017,0.762173508,0.666259749,0.007191145,0.443902053,0.994542848,HOROZ
727.785,273.1315577,180.360902,0.916230379,0.811864758,0.007072466,0.659124386,0.998152417,DERMASON
571.287,207.3553129,142.7751858,0.894284292,0.829329479,0.008927724,0.687787384,0.998887639,DERMASON
1033.067,345.328328,257.839721,0.821020246,0.862826238,0.004952577,0.744469118,0.997077854,BARBUNYA
732.35,252.5368639,192.8005396,0.89472183,0.873148369,0.006613163,0.762388074,0.99860246,SEKER
914.857,365.6013248,189.2205243,0.812480732,0.717963089,0.006756132,0.515470997,0.995964259,HOROZ
936.905,325.913361,217.9664207,0.796823168,0.816816487,0.005855432,0.667189174,0.997611767,BARBUNYA
776.332,267.1302742,218.329889,0.953594136,0.903350504,0.005840828,0.816042133,0.998441211,SEKER
1040.579,378.6514102,251.0932419,0.851208955,0.807056051,0.005162537,0.651339469,0.982227186,CALI
1107.612,426.6362051,250.914101,0.851955529,0.762761097,0.005129504,0.581804492,0.989258314,CALI
1088.437,420.0452858,241.1781364,0.840922468,0.756371728,0.005298384,0.57209819,0.996388609,BARBUNYA
874.436,363.4143173,166.1896743,0.777807199,0.67547939,0.007678632,0.456272406,0.997751068,HOROZ
1146.35,449.0268439,253.6943194,0.848469208,0.748536704,0.005060712,0.560307197,0.991717012,CALI
649.211,241.1090548,161.8585489,0.910765748,0.817948238,0.007893052,0.66903932,0.996619822,DERMASON
1034.794,420.1858938,212.6011487,0.81234391,0.706533121,0.006070208,0.49918905,0.986599549,CALI
682.703,253.4988026,176.2111394,0.943684222,0.832759073,0.007242616,0.693487674,0.997657104,DERMASON
1114.515,403.688173,248.8101911,0.793319723,0.782733903,0.005147968,0.612672363,0.994045243,BARBUNYA
810.125,299.6967315,200.1270667,0.897621814,0.815205037,0.006392848,0.664559252,0.995198895,SIRA
638.317,234.1487855,167.7720039,0.949767382,0.845674537,0.007603468,0.715165422,0.998111193,DERMASON
784.724,294.5589788,181.5758236,0.854822581,0.784030197,0.007031893,0.614703351,0.997194382,DERMASON
781.797,287.0860916,198.8805334,0.915636974,0.829456538,0.006446303,0.687998149,0.99313239,SIRA
1131.169,452.9022553,239.6855298,0.832485283,0.725373058,0.005342971,0.526166073,0.9942269,CALI
690.412,233.6301362,189.501815,0.914792671,0.899685942,0.006732857,0.809434794,0.997923747,SEKER
752.754,264.6411297,205.9284116,0.948379245,0.881732559,0.006188409,0.777452306,0.999113502,SEKER
713.066,256.7620265,179.5398325,0.89142438,0.834624858,0.007118634,0.696598654,0.99621393,DERMASON
680.88,254.7059001,169.0931581,0.914319381,0.813636949,0.007551092,0.662005084,0.997181688,DERMASON
1460.105,540.3383352,346.7667545,0.861494271,0.798352394,0.003697048,0.637366545,0.993156274,BOMBAY
1078.081,369.1103124,250.0378175,0.779147027,0.820644474,0.00512205,0.673457352,0.994169827,BARBUNYA
685.626,251.96495,173.0572597,0.914162318,0.828149858,0.007368043,0.685832188,0.998546222,DERMASON
746.717,264.3401439,206.1859322,0.964114057,0.882891329,0.006179203,0.779497098,0.999352249,SEKER
893.456,354.7254337,193.354325,0.843919906,0.736514979,0.006616901,0.542454315,0.995179922,CALI
1130.087,445.4437584,248.9341961,0.850345353,0.744675044,0.005154466,0.554540921,0.992297546,CALI
1017.552,425.8407359,194.4403291,0.784047913,0.673489513,0.006591758,0.453588124,0.993396284,HOROZ
597.425,225.0854941,147.2775051,0.913263937,0.807391488,0.008677493,0.651881015,0.996275435,DERMASON
990.209,386.0225949,212.8307846,0.811720954,0.735643919,0.006094837,0.541171976,0.981552602,HOROZ
750.784,268.4722165,194.9406184,0.914727947,0.851357099,0.006543156,0.72480891,0.99820682,SEKER
930.035,379.4983989,176.1838256,0.756308111,0.678404704,0.007289915,0.460232943,0.99133768,HOROZ
1298.623,500.2983097,296.8988262,0.861452967,0.766866856,0.004327541,0.588084774,0.990969962,CALI
888.201,354.7989039,192.5952155,0.840029493,0.730342179,0.006727831,0.533399698,0.982628918,SIRA
945.662,381.1508755,193.3643213,0.802453229,0.707455306,0.006674445,0.50049301,0.98654885,HOROZ
854.392,333.5188388,192.7151579,0.86126084,0.756753226,0.006666244,0.572675445,0.991089915,SIRA
625.573,233.953523,154.457718,0.909768938,0.811828113,0.008257572,0.659064885,0.998270295,DERMASON
748.595,263.1169071,205.0787113,0.948586459,0.8820369,0.006219964,0.777989093,0.998163499,SEKER
1073.571,379.7632629,240.4227113,0.779372389,0.794402234,0.005312712,0.631074909,0.996823742,BARBUNYA
782.4,282.3577239,197.0964384,0.895545427,0.834685957,0.006472383,0.696700647,0.998084037,SEKER
738.414,277.8645027,179.5408596,0.899515334,0.802271318,0.007119254,0.643639267,0.99612147,DERMASON
1086.749,410.108269,254.0083983,0.86480667,0.784405023,0.00504581,0.615291239,0.993416071,CALI
974.133,336.414515,236.4006216,0.825716011,0.837546659,0.005395322,0.701484406,0.998261064,BARBUNYA
728.892,267.0656802,179.108544,0.882416914,0.816078885,0.007158594,0.665984747,0.993038441,DERMASON
735.215,273.8529659,186.8850704,0.933467377,0.825651188,0.006820237,0.681699884,0.998932309,DERMASON
783.0,298.7572467,183.7687769,0.882264821,0.783597285,0.006940741,0.614024704,0.998234483,SIRA
864.849,328.5508407,201.6734597,0.870380896,0.781704311,0.006341946,0.61106163,0.995494462,SIRA
1612.656,610.8765588,376.4234083,0.859577917,0.779078158,0.003433955,0.606962776,0.985006043,BOMBAY
582.536,216.1267656,145.8755735,0.914293043,0.820364862,0.008753615,0.672998506,0.997103126,DERMASON
697.665,244.3788346,191.5007484,0.947686914,0.884638662,0.006657554,0.782585562,0.998676764,SEKER
1054.793,404.5321594,243.561649,0.864712303,0.771791751,0.005283927,0.595662507,0.989337366,CALI
724.693,254.8224466,200.6987207,0.959885329,0.886903134,0.00635214,0.786597169,0.99872393,SEKER
837.559,349.4661301,159.9980202,0.784232582,0.675589494,0.007982506,0.456421164,0.996910698,HOROZ
708.709,266.3794179,174.4065031,0.909323974,0.807563591,0.00732919,0.652158953,0.996073651,DERMASON
1080.13,421.5666359,232.728448,0.809185465,0.733641618,0.005611461,0.538230024,0.974955243,CALI
685.105,236.703013,192.3416647,0.956328371,0.900963087,0.006626624,0.811734485,0.99895152,SEKER
607.998,227.5359148,151.0809268,0.915125418,0.813659371,0.0084523,0.662041572,0.997069835,DERMASON
1004.139,339.2870724,249.8830846,0.827168546,0.856788553,0.005112055,0.734086625,0.996730541,BARBUNYA
665.816,248.2877907,166.752275,0.920528408,0.818969237,0.007645741,0.67071061,0.998662571,DERMASON
748.161,272.7109515,191.1127867,0.91668555,0.836089572,0.006678854,0.699045773,0.997512732,SIRA
801.419,302.0138927,193.1802471,0.89079692,0.797209002,0.00663344,0.635542193,0.993593157,SIRA
655.339,242.2245189,163.9991576,0.911046732,0.821993468,0.007779564,0.675673262,0.997960192,DERMASON
770.513,283.1399217,186.3873857,0.872082718,0.808924204,0.006872161,0.654358368,0.994031738,SIRA
819.001,308.9069945,194.9084044,0.883235751,0.793131388,0.006552275,0.629057399,0.996982306,SIRA
715.569,246.5710052,194.7807585,0.924784993,0.888341653,0.006543469,0.789150893,0.998978187,SEKER
679.818,231.7962315,193.1433259,0.955000906,0.912301329,0.006599745,0.832293715,0.998856915,SEKER
653.932,244.9556683,158.3620391,0.894283421,0.803586835,0.008049279,0.645751802,0.998854051,DERMASON
754.082,278.4425782,189.4964468,0.911429253,0.82298996,0.006751269,0.677312474,0.995230437,SIRA
996.279,382.5603879,232.859284,0.8804685,0.777835958,0.005500904,0.605028777,0.993991048,CALI
967.154,402.0604631,180.5148428,0.758533659,0.666870981,0.007120904,0.444716906,0.990517357,HOROZ
989.997,362.8244276,240.0285348,0.870791551,0.81048427,0.005342253,0.656884752,0.992939586,CALI
856.996,302.866706,199.1193805,0.80732245,0.809283904,0.006418843,0.654940437,0.996184562,SIRA
982.432,400.343978,187.2581239,0.760604661,0.681237926,0.006852976,0.464085112,0.992179544,HOROZ
733.731,273.7498462,184.3631701,0.923802213,0.820016537,0.006916892,0.672427121,0.998446821,DERMASON
1120.981,352.0899634,289.4997465,0.798304559,0.905480367,0.004410607,0.819894695,0.997156981,BARBUNYA
621.925,239.377175,145.4722841,0.882786006,0.777021659,0.0088097,0.603762659,0.993501963,DERMASON
743.685,269.7196657,183.8611997,0.881720015,0.824122718,0.006950463,0.679178255,0.996337085,SIRA
710.469,268.9020011,172.4560837,0.900691692,0.798158797,0.007432544,0.637057465,0.993331308,SIRA
1136.792,388.4967581,272.1324999,0.801447701,0.833837323,0.00471368,0.695284682,0.992589437,BARBUNYA
1091.648,432.7091824,234.3992755,0.830077551,0.731637528,0.005496953,0.535293472,0.988170293,CALI
1034.657,404.743853,231.9269439,0.861908212,0.755434431,0.005512344,0.57068118,0.995915764,CALI
699.309,271.0406628,167.2360504,0.912195127,0.784383895,0.007635163,0.615258095,0.997153195,DERMASON
722.674,269.523422,176.5974005,0.897137791,0.808398727,0.007228736,0.653508502,0.997386412,DERMASON
771.537,287.4771762,191.5026301,0.909921331,0.814902103,0.00666954,0.664065437,0.996872244,SIRA
724.451,268.207984,186.2994752,0.936942153,0.832230889,0.006854105,0.692608252,0.9971207,DERMASON
630.115,229.1894675,162.4229328,0.923223088,0.840869535,0.007857027,0.707061575,0.997710503,DERMASON
638.789,239.9876965,156.8005088,0.907836737,0.80727677,0.008140971,0.651695784,0.997439174,DERMASON
725.214,248.4302657,206.0361603,0.956332347,0.908690998,0.006206877,0.82571933,0.995619761,SEKER
726.541,280.1883639,171.2206904,0.894897899,0.780812763,0.007453602,0.609668571,0.997671712,DERMASON
733.681,247.9781156,208.0100795,0.944518489,0.915270102,0.006129121,0.83771936,0.998682702,SEKER
1019.023,391.5445529,237.292022,0.876081409,0.775398862,0.005408522,0.601243396,0.992083824,CALI
646.0,236.8743741,160.0258018,0.889097611,0.818538832,0.008022569,0.670005819,0.991760124,DERMASON
725.439,269.4731238,181.8148409,0.914811368,0.819598862,0.007033832,0.671742294,0.995609014,DERMASON
872.03,354.3563628,172.9323453,0.791144474,0.696737551,0.007401699,0.485443215,0.994723639,HOROZ
875.592,335.6408393,198.6782871,0.854185843,0.767455669,0.006440636,0.588988204,0.995018116,SIRA
1186.908,467.3913065,254.3213786,0.828064374,0.735560847,0.005034917,0.54104976,0.994340136,CALI
846.403,312.3835504,204.6562601,0.876613751,0.807501438,0.006250796,0.652058572,0.995290208,SIRA
781.514,289.4909695,180.015758,0.836963671,0.786149555,0.007116472,0.618031122,0.99388204,SIRA
721.309,234.3934654,203.5114997,0.902396242,0.930517655,0.006273579,0.865863106,0.997253985,SEKER
689.085,249.2471898,172.1904723,0.890452217,0.830420311,0.007407709,0.689597893,0.998198882,DERMASON
880.221,363.49379,172.4066751,0.7950921,0.687311446,0.007414911,0.472397024,0.995978749,HOROZ
701.519,244.6968592,194.1285942,0.950172221,0.889533554,0.006575928,0.791269944,0.99738666,SEKER
691.66,260.824171,170.9758037,0.917798712,0.808665051,0.007464916,0.653939164,0.997586422,DERMASON
1634.627,580.6355825,421.0280125,0.901014467,0.850611071,0.00303071,0.723539194,0.997825771,BOMBAY
997.499,383.3073234,231.6006247,0.873251672,0.774078834,0.005543609,0.599198041,0.991694205,CALI
649.385,236.3047107,167.76499,0.924760178,0.84119089,0.007614627,0.707602114,0.996690148,DERMASON
888.595,359.820388,179.7825674,0.805943147,0.705700505,0.007105318,0.498013203,0.996733479,HOROZ
1001.665,399.3457097,196.1110647,0.746530504,0.689838426,0.006699869,0.475877055,0.969039969,HOROZ
707.292,247.8752109,195.7101964,0.956227049,0.888170386,0.006511551,0.788846635,0.999107505,SEKER
1044.995,397.2866435,234.5561319,0.835997737,0.765531254,0.005468652,0.5860381,0.992620009,BARBUNYA
905.492,375.3220976,172.9152127,0.774643078,0.675898422,0.007425798,0.456838677,0.991593786,HOROZ
566.451,208.3896394,143.7053079,0.9161595,0.828174581,0.008908205,0.685873136,0.994596913,DERMASON
1145.17,421.062064,249.7111946,0.788614027,0.768787341,0.005116248,0.591033975,0.996599235,BARBUNYA
679.815,254.0594706,168.8456593,0.91231915,0.813539936,0.007572111,0.661847228,0.99587136,DERMASON
682.893,261.1941933,162.5140637,0.896810964,0.788115239,0.007848147,0.62112563,0.99827919,DERMASON
825.825,313.227685,194.2858321,0.877746484,0.786253446,0.006575441,0.618194481,0.996653355,SIRA
989.286,378.0667965,231.005289,0.872287637,0.777917089,0.005565125,0.605154997,0.990405943,CALI
657.63,233.129695,178.91604,0.95038729,0.875355487,0.007127605,0.766247229,0.998429111,DERMASON
633.899,229.5402992,166.3706019,0.935782379,0.850351892,0.007671032,0.72309834,0.997653476,DERMASON
1071.474,423.6968928,231.9948045,0.837932055,0.736853054,0.005534687,0.542952423,0.991605199,CALI
768.648,282.1692259,191.264544,0.897355205,0.821391445,0.006688059,0.674683906,0.995349329,SIRA
891.018,362.4188232,176.771413,0.792606933,0.696714409,0.00723752,0.485410968,0.995195257,HOROZ
1079.891,374.5447781,251.8095533,0.791914451,0.816705418,0.005096541,0.667007739,0.992115916,BARBUNYA
1054.801,413.1876243,230.6605578,0.837535802,0.743661067,0.005572021,0.553031783,0.990658701,CALI
971.506,390.4499919,204.7949885,0.832770579,0.72275796,0.006242506,0.522379068,0.995936983,HOROZ
727.736,245.2697509,203.5388499,0.927790689,0.909714258,0.006272723,0.827580031,0.997256044,SEKER
764.621,285.7263709,181.7786159,0.869389665,0.794242752,0.007064042,0.630821549,0.991548709,SIRA
