Area,Perimeter,MajorAxisLength,AspectRation,ConvexArea,EquivDiameter,Compactness,ShapeFactor2,labels
35499,699.309,271.0406628,1.620707151,35770,212.5999309,0.784383895,0.001782842,3
36345,682.374,230.7864931,1.149669212,36613,215.1183192,0.932109658,0.002956743,5
60736,985.501,342.4453022,1.510287645,61680,278.0853772,0.812057795,0.00151242,0
41869,741.243,256.394601,1.231580024,42231,230.8879956,0.900518165,0.002484082,5
57827,966.867,407.4887401,2.247576052,58458,271.3441047,0.665893503,0.000854641,4
42088,762.964,289.7585712,1.561011691,42432,231.4910494,0.798910101,0.001730013,6
64468,1145.488,431.817155,2.258953874,65649,286.5016701,0.663479129,0.000800653,4
33338,675.102,244.6992602,1.407867506,33716,206.0273281,0.841961386,0.002275315,3
22705,552.565,207.4162164,1.483035537,23033,170.0261858,0.819734295,0.002544447,3
35955,693.613,253.6640629,1.402359694,36295,213.9610428,0.843481888,0.002202837,5
48099,824.539,303.5007394,1.495693503,48609,247.4702989,0.815386148,0.001720508,6
24849,581.965,217.7970778,1.492666224,25199,177.8727901,0.816690435,0.002405209,3
72063,1078.081,369.1103124,1.476217942,73332,302.9083381,0.820644474,0.001432992,0
71970,1040.987,390.9669663,1.656315489,73124,302.7128178,0.774266994,0.001204291,2
43122,838.186,296.4045889,1.596512016,44074,234.3173823,0.790532235,0.001655938,0
66554,1025.341,429.9036152,2.172228886,67248,291.0999565,0.677128422,0.000837647,4
42145,771.568,287.1095607,1.527850647,42675,231.6477512,0.80682702,0.001780751,6
45988,774.279,268.1410248,1.226594546,46335,241.9788011,0.902431104,0.002385364,5
76759,1076.634,380.9286894,1.483613785,77956,312.6221269,0.820684122,0.001388667,0
79709,1078.396,410.6028697,1.635317069,80895,318.5728345,0.775866069,0.00115144,2
78467,1110.736,393.0299837,1.54182803,79670,316.0811405,0.804216354,0.001292439,0
40735,744.372,269.946649,1.402558592,41160,227.739792,0.843647413,0.00207078,6
75721,1037.679,407.0213461,1.708255547,76337,310.5011619,0.762862108,0.001122961,2
65666,1019.964,409.0079268,1.992646908,66456,289.1514274,0.706958004,0.000959722,4
44579,785.7,289.9130585,1.477096593,45033,238.2430391,0.821774087,0.001829477,6
48282,871.582,361.7297475,2.100913055,48832,247.9406213,0.685430554,0.001020076,4
54608,918.369,375.7502858,2.026578654,55060,263.6836458,0.701752349,0.001029339,4
83343,1113.526,416.8090886,1.617488006,84140,325.7539,0.781542219,0.001150953,2
58608,964.516,407.9653242,2.223968923,59182,273.1703191,0.669592004,0.000863152,4
28111,615.128,226.218922,1.427057198,28391,189.1878348,0.836304201,0.002428228,3
39621,769.466,284.2134329,1.57898764,40781,224.6041496,0.790265778,0.001725805,6
46973,817.358,316.9078969,1.673453122,47364,244.5564989,0.771695819,0.001475873,6
49216,799.631,286.2928916,1.307266055,49540,250.3273006,0.874374838,0.002097368,5
46680,844.028,341.0410634,1.946425081,47312,243.7925798,0.714848169,0.001176822,4
67455,1001.021,386.5975476,1.727543885,68436,293.0637703,0.758059052,0.001167446,2
36253,698.598,230.5248972,1.149574601,36730,214.8458825,0.931985591,0.00295931,5
23307,579.979,228.9675009,1.764706657,23567,172.2654756,0.752357758,0.001941623,3
30396,639.337,234.7549614,1.422396856,30704,196.7266866,0.838008643,0.002349482,3
30502,641.008,228.7848135,1.345858933,30830,197.0694106,0.861374527,0.002547104,3
25881,590.606,219.6603168,1.460280275,26143,181.5288205,0.826406986,0.002441891,3
57105,953.054,346.2734018,1.647203254,58126,269.6448483,0.778705055,0.001375361,0
73299,1042.622,408.6516884,1.781176982,73978,305.4949842,0.747568144,0.001074084,2
43077,830.696,349.041044,2.198417639,43755,234.1950893,0.670967192,0.001013015,4
41058,753.867,281.6904735,1.512830668,41476,228.6409177,0.811674299,0.001836882,6
58094,922.37,350.1062379,1.644805792,58691,271.969811,0.776820809,0.001353729,2
28532,626.691,230.3359945,1.458638117,28861,190.5992411,0.827483527,0.002334784,3
86875,1114.452,427.9099848,1.645092346,87578,332.5848545,0.777230881,0.00110876,2
49660,838.807,318.760141,1.604123411,50174,251.4539238,0.788849958,0.001533256,6
29088,634.555,233.7540623,1.474198134,29440,192.4473743,0.823289967,0.002277384,3
84766,1131.169,452.9022553,1.889568618,85821,328.5230939,0.725373058,0.000912448,2
34288,685.929,254.6030427,1.480503068,34680,208.942187,0.820658641,0.00207755,3
33726,690.875,254.2011266,1.497530324,34147,207.2227712,0.815192182,0.002053206,3
52107,1038.993,393.2451958,2.320858751,53645,257.5746357,0.65499754,0.000856852,4
39536,737.879,276.0164232,1.507639878,39952,224.3630955,0.812861398,0.00188013,3
40581,747.872,280.0538784,1.515627363,41011,227.3088955,0.811661302,0.001847558,3
41608,760.435,288.4697885,1.560631494,42168,230.1672239,0.797890223,0.001733308,6
54267,905.389,350.8163078,1.772791828,54913,262.8590694,0.749278365,0.001256888,4
32757,687.218,270.5807894,1.751779455,33093,204.2241606,0.754762232,0.001653534,3
37049,692.49,235.9526183,1.178666693,37347,217.1917399,0.920488789,0.002820344,5
69575,1076.93,363.9028039,1.489993955,71278,297.6334009,0.817892574,0.001443767,0
29652,637.766,234.7056284,1.454244397,30044,194.3041404,0.827863148,0.002293419,3
59172,973.722,371.4188819,1.823613383,60008,274.4815665,0.739008112,0.001154847,4
63685,1062.512,369.6487795,1.669724455,65204,284.7564932,0.770343388,0.001260867,0
31652,681.395,237.6383411,1.395694697,32135,200.7500388,0.844771251,0.002358585,3
32953,675.085,258.5233923,1.587567,33268,204.8342323,0.792323783,0.001907196,3
54982,916.327,373.1166089,1.980850199,55548,264.5850651,0.709121649,0.00105849,4
73065,1034.349,405.1519478,1.749068241,74003,305.0069628,0.752821168,0.00109864,2
63975,1027.084,339.1857145,1.407132223,65434,285.4040993,0.841439032,0.001639448,0
70348,1004.593,390.9888283,1.697245152,70890,299.2822338,0.765449579,0.001176952,2
48551,830.623,314.2846765,1.590819268,49079,248.6303544,0.791099194,0.001563971,6
35176,702.735,267.5652851,1.596632454,35546,211.6305135,0.79094907,0.001836357,3
42965,771.052,274.0402662,1.366673741,43491,233.8904381,0.853489311,0.002087717,6
35748,697.09,261.0775794,1.494140119,36099,213.3442459,0.817168009,0.002008829,3
44568,799.568,290.3946663,1.483421679,45108,238.2136437,0.820309983,0.001819941,6
43743,829.88,345.6438071,2.130442513,44261,235.9985538,0.682779639,0.001059308,4
35798,743.142,295.1079192,1.887110281,36549,213.4933939,0.723441765,0.001392888,4
48758,828.828,314.2082364,1.583961067,49294,249.1598156,0.792976717,0.001571785,6
77455,1150.021,416.5159754,1.739992091,79244,314.0362542,0.753959686,0.0010719,0
36918,727.642,272.6541286,1.580011889,37365,216.8074203,0.795173803,0.001821386,3
29509,642.899,246.5684857,1.612462238,29832,193.8350477,0.786130666,0.001968529,3
78720,1086.768,429.9180172,1.811189438,80443,316.5902983,0.736396907,0.000990668,2
45794,777.051,279.9184231,1.342013618,46143,241.4678689,0.862636572,0.002087921,5
58531,972.953,343.3965287,1.562340968,60295,272.9908127,0.794972546,0.001445434,0
26496,604.717,220.7736963,1.437536003,26830,183.6729566,0.831951268,0.002462285,3
47134,870.142,360.7750005,2.154029083,47862,244.9752492,0.679025012,0.001003749,4
68732,1029.691,359.0093548,1.468606529,69923,295.8247799,0.824002985,0.001485394,0
34239,666.439,232.6862934,1.239510475,34510,208.792837,0.897314723,0.002717745,5
29116,625.044,231.9911065,1.448646976,29390,192.5399766,0.829945507,0.002331942,3
38624,727.337,270.6032145,1.480406554,39035,221.7602403,0.819503348,0.001949209,3
71882,1040.314,408.8236069,1.806213154,73208,302.5276929,0.739995655,0.001051992,2
32015,653.676,212.9299893,1.110108127,32375,201.897905,0.948189147,0.003316218,5
45659,817.735,309.3095204,1.639153905,46186,241.1116844,0.779515885,0.001542931,6
75281,1046.68,411.59992,1.754860095,76360,309.5977167,0.752181188,0.001079592,2
69655,1015.666,394.0279856,1.74237516,70262,297.8044669,0.755795217,0.0011386,2
33696,679.072,245.3369109,1.399234219,34066,207.1305861,0.844269969,0.002281864,3
35647,683.548,233.6041328,1.20162407,35993,213.0426484,0.911981504,0.002796285,5
58176,949.025,380.1034973,1.939227291,58940,272.1616868,0.716019949,0.001059347,4
36992,717.713,255.0441809,1.377091803,37452,217.0246005,0.850929434,0.002229778,3
82831,1106.714,420.2950814,1.666802177,83834,324.7517586,0.772675611,0.001115655,2
41673,740.349,251.3109893,1.187966179,42010,230.3469374,0.916581237,0.00262555,5
36044,691.115,233.5802244,1.187687575,36384,214.2256898,0.917139669,0.002828295,5
31321,656.643,246.8815538,1.525409702,31617,199.6976109,0.808880242,0.002081468,3
42301,744.344,255.1204803,1.207283034,42647,232.076078,0.909672472,0.002547503,5
35720,685.93,240.8120223,1.273536917,36024,213.2606774,0.885589828,0.002557861,5
35544,683.35,232.2347035,1.190767783,35949,212.7346384,0.916032941,0.002837821,5
27502,608.272,220.4097733,1.386121601,27778,187.1273202,0.848997381,0.002568454,3
32839,670.5,239.5935664,1.363213436,33190,204.4796161,0.853443685,0.002387616,3
70978,1053.128,370.8645116,1.511614168,72273,300.6193547,0.810590782,0.001391483,0
40647,750.745,281.1800423,1.523585222,41131,227.4936654,0.809067612,0.001828416,6
42453,742.904,258.356186,1.233141244,42776,232.4926631,0.899891993,0.002461794,5
60178,974.122,390.9521962,1.975134327,60876,276.8050023,0.708027746,0.001007087,4
47919,815.389,306.3850795,1.530156181,48422,247.0068132,0.806197265,0.001666115,6
43398,782.63,294.2643333,1.561117181,43892,235.066054,0.798826183,0.001703165,6
40319,747.433,278.4560902,1.507948547,40744,226.5739288,0.8136792,0.00186741,6
44648,833.623,350.2937625,2.150222773,45149,238.4273457,0.680649704,0.001038735,4
52462,903.657,364.9769654,1.985397432,53123,258.450562,0.70812842,0.001079067,4
67036,1036.913,428.3003348,2.129685011,67879,292.1521626,0.682119856,0.000853224,4
46447,819.082,312.3933818,1.646806881,47033,243.1833817,0.778452412,0.001523534,6
40067,724.428,245.5094589,1.180004436,40443,225.8647579,0.919983934,0.002707585,5
82134,1100.982,433.7330939,1.782113532,83687,323.3825239,0.745579548,0.001006596,2
33903,684.459,256.8778802,1.524483168,34340,207.7658304,0.808811682,0.002000129,3
38713,711.163,242.9600789,1.196557388,39057,222.0155907,0.913794528,0.002699306,5
31422,652.173,236.3748951,1.394342766,31770,200.0193315,0.846195326,0.002379194,3
60110,949.622,345.9102405,1.556581025,61062,276.6485659,0.799769806,0.0014523,0
43662,767.382,264.360966,1.254780109,44131,235.7799504,0.891886401,0.002363261,5
41646,741.375,260.3495021,1.277121735,42046,230.2723042,0.884473765,0.002359951,5
68838,1021.546,324.8827085,1.202424694,69878,296.0528057,0.911260581,0.002007467,0
33914,686.12,261.4687853,1.577604981,34254,207.799533,0.794739352,0.001897228,3
41255,744.09,273.7351326,1.423106817,41579,229.1887812,0.837264764,0.002011338,3
40587,746.02,262.969584,1.336622362,41053,227.3256989,0.864456244,0.002231878,5
70262,1021.176,405.5603048,1.820890423,71533,299.0992425,0.737496345,0.001053305,2
54165,947.34,391.3020017,2.194337124,55104,262.6119189,0.671123372,0.000904029,4
38128,722.321,267.0205808,1.463163004,38567,220.3317439,0.82514892,0.002002672,3
39706,720.946,254.1695308,1.276764091,40009,224.8449452,0.884625881,0.002418164,5
57597,943.978,387.3908323,2.025753,58442,270.8039476,0.699045835,0.000990722,4
66091,1043.887,424.0714337,2.126935359,66928,290.0856335,0.684048984,0.000866613,4
42668,769.467,286.4961935,1.507782574,43127,233.0806403,0.813555802,0.001814453,6
41619,813.48,274.6116964,1.41819969,42244,230.1976468,0.838265995,0.002009715,5
39257,723.526,255.0806668,1.299443081,39588,223.5700445,0.87646801,0.00236529,5
40617,754.554,282.6469538,1.539853655,41012,227.4096977,0.80457155,0.001798767,6
49730,883.827,365.6410472,2.101162903,50401,251.6310842,0.688191564,0.001017311,4
44362,845.277,350.7674002,2.170171474,44851,237.6624764,0.677550069,0.001027906,4
49671,855.787,327.9113639,1.693493904,50380,251.4817716,0.766919964,0.001408749,6
44137,788.468,289.7157416,1.483283103,44707,237.0590091,0.818246906,0.001815041,6
43960,805.111,301.1208528,1.608456347,44657,236.5831997,0.785675245,0.001610035,6
74727,1064.7,404.4919384,1.703489449,75848,308.4564336,0.762577457,0.00112914,2
52864,902.318,368.1267438,2.008671818,53386,259.4388855,0.704754245,0.001059663,4
67234,990.278,366.7312389,1.566270668,68057,292.5833002,0.797813955,0.001363155,0
49022,880.221,363.49379,2.108351024,49606,249.8334424,0.687311446,0.001020705,4
48864,871.136,357.754131,2.048306972,49592,249.4305056,0.697212091,0.001067174,4
41928,774.592,295.1548321,1.623658476,42445,231.050617,0.782811568,0.001630626,6
38322,724.661,259.4917409,1.375708621,38765,220.8915703,0.851247017,0.002193197,3
69674,1015.799,400.528512,1.786644987,70720,297.8450806,0.743630158,0.001084352,2
47775,827.016,311.2632763,1.586570631,48371,246.6353974,0.792369085,0.001584226,6
53027,910.442,375.7425792,2.080115684,53644,259.8385524,0.691533424,0.000999599,4
33518,702.956,277.5713992,1.798842259,34023,206.5827753,0.744250942,0.001567307,4
63464,954.362,359.2114569,1.587703461,64109,284.2619821,0.791349988,0.001369232,2
27849,621.95,225.7073854,1.432360143,28184,188.3041372,0.834284341,0.00242199,3
38487,711.559,255.00387,1.325710341,38835,221.3665972,0.868091128,0.002320993,5
75124,1084.945,391.4400061,1.592343965,76179,309.2747121,0.790094797,0.001252515,0
61112,1008.105,388.6753855,1.932919466,62139,278.9448244,0.717680704,0.001040795,4
66882,1028.361,356.4977785,1.484866211,68146,291.816393,0.818564408,0.001476178,0
67083,1023.333,370.0467248,1.599308401,67999,292.2545609,0.789777456,0.001323862,0
29676,651.278,240.1081842,1.506019075,30383,194.3827583,0.809563235,0.002143801,3
33548,687.588,266.2684634,1.653424281,33909,206.6752047,0.776191075,0.001777082,3
50547,854.246,325.399109,1.637286806,51228,253.6896515,0.779626141,0.001467055,6
41301,742.837,257.2850816,1.253908295,41673,229.3165202,0.891293497,0.002425028,5
38637,771.623,315.0881849,2.010183043,39096,221.797557,0.703922164,0.001235114,4
35442,681.165,228.7551275,1.157746424,35791,212.4291787,0.928631332,0.002960777,5
59244,934.803,340.330062,1.53154593,60023,274.6485092,0.807006315,0.001502946,0
47775,852.11,341.6923548,1.913126725,48428,246.6353974,0.721805431,0.001197553,4
37109,694.497,239.8597557,1.216313235,37419,217.3675373,0.906227627,0.002689101,5
76075,1119.386,405.8348056,1.69199867,77227,311.226121,0.76687883,0.001138136,0
25423,590.252,221.4381682,1.513529873,25739,179.9154494,0.812486171,0.002341366,3
33982,679.63,246.6390747,1.401952532,34355,208.0077552,0.843369022,0.002264974,3
50311,876.729,340.6403336,1.7942277,51265,253.09673,0.743002825,0.001272843,6
64295,961.549,352.1611742,1.51152722,64960,286.116998,0.81246037,0.001472152,2
25507,598.818,225.4114379,1.55834213,25871,180.2124332,0.799482204,0.002227058,3
42769,763.413,282.8155597,1.464299992,43159,233.3563414,0.825118468,0.001890685,6
24140,572.639,211.2390248,1.448658625,24392,175.3168634,0.829945431,0.002561031,3
28461,633.854,239.9876164,1.579425225,28896,190.3619465,0.793215706,0.002059129,3
50654,879.938,357.2338985,1.969231809,51251,253.95802,0.710901236,0.001111107,4
38467,726.952,274.354331,1.533168799,38868,221.3090725,0.806654197,0.001862743,3
45003,769.437,270.822761,1.278285276,45353,239.373347,0.883874553,0.002265614,5
42175,742.742,252.7310852,1.186276171,42638,231.7301832,0.916904159,0.002612637,5
49313,828.199,308.139263,1.505812411,49909,250.5738647,0.813183825,0.001685467,6
64222,958.611,365.0574836,1.622646945,64957,285.9545244,0.78331369,0.001320079,2
54187,919.972,372.9546216,2.000291634,54828,262.6652455,0.70428205,0.001044545,4
49198,832.071,320.0435313,1.629372674,49738,250.2815197,0.782023366,0.001500791,6
48452,876.448,362.6321293,2.121586156,49090,248.3767349,0.684927547,0.001016045,4
62555,975.486,392.8875999,1.930055355,63275,282.2188862,0.718319658,0.001031471,4
46411,807.342,307.584525,1.598510473,46925,243.0891205,0.790316484,0.001594878,6
80641,1131.43,373.9364916,1.356252591,82437,320.4298833,0.856909904,0.001542277,0
33665,681.813,256.2978833,1.529215826,34054,207.0352851,0.807791631,0.001999602,3
85728,1116.254,423.1451873,1.634580413,86756,330.3820208,0.780776979,0.0011315,0
66354,1007.809,342.8486934,1.38757894,67573,290.6622383,0.847785755,0.001646492,0
72269,1055.163,360.1199184,1.401357972,73565,303.3409775,0.84233324,0.001547429,0
35304,686.408,234.6158228,1.221668473,35737,212.0152091,0.903669695,0.002733707,5
36128,712.701,265.2350469,1.523682,36468,214.4751694,0.808623038,0.001936204,6
29076,636.353,235.0615165,1.487414626,29490,192.407674,0.818541788,0.00223867,3
68020,1007.399,396.924249,1.795272882,69372,294.2885554,0.741422466,0.001087712,2
47328,834.252,319.6323233,1.690764516,47850,245.4788813,0.768003933,0.001449326,6
37430,699.619,245.261315,1.258716132,37742,218.3056485,0.890094096,0.002537071,5
33978,667.754,241.5791627,1.346680548,34287,207.9955126,0.860982836,0.002410013,3
78049,1073.178,423.5094164,1.793521046,78635,315.2381215,0.744347373,0.001027491,2
33184,674.669,252.2230287,1.499490497,33518,205.5509208,0.814956992,0.002068114,3
39324,737.773,262.5202419,1.373180023,39758,223.7607469,0.852356166,0.002173548,3
63231,934.028,355.6625584,1.56522387,63775,283.7396864,0.79777778,0.001405451,2
63882,1004.206,411.2634035,2.069088957,64663,285.1965789,0.69346452,0.000918371,4
39774,719.525,241.5072623,1.150109576,40111,225.0373961,0.931803847,0.002823636,5
43693,817.646,328.2848725,1.922895062,44262,235.8636374,0.718472452,0.001234978,4
86593,1178.19,425.8092081,1.633522151,88300,332.0446234,0.779796719,0.001121599,0
86674,1136.184,443.934221,1.772501752,87892,332.1998861,0.748308804,0.000990679,2
39539,740.844,277.776349,1.527822655,39964,224.3716077,0.807741942,0.00184476,3
31214,657.852,250.7045799,1.578017179,31547,199.3562117,0.795183765,0.0019809,3
33696,671.74,239.1416204,1.327958505,34107,207.1305861,0.866141936,0.002463842,3
35453,706.275,258.3806749,1.475036933,35897,212.4621415,0.822283406,0.002055289,3
38194,703.614,243.4245437,1.217262896,38483,220.5223598,0.905916702,0.002647903,5
84511,1118.151,436.6164778,1.760928579,85464,328.0285768,0.751296832,0.001015343,2
42883,784.774,297.8136317,1.617900443,43587,233.667138,0.784608605,0.001623497,6
40119,734.219,264.7946821,1.37112315,40472,226.0112769,0.853534048,0.002160839,5
